make_year,mileage_kmpl,engine_cc,fuel_type,owner_count,brand,transmission,color,service_history,accidents_reported,insurance_valid,price_rub,region
2000,25.31,5000,Diesel,3,Volkswagen,Manual,Black,Full,1,Yes,1008368,СПб
2004,11.27,1000,Diesel,3,Toyota,Manual,Red,Unknown,0,Yes,169713,Урал
2015,6.74,1800,Petrol,3,Nissan,Automatic,Red,Unknown,1,No,552056,Дальний Восток
2017,18.09,1200,Petrol,3,Honda,Automatic,White,Full,0,Yes,549835,Урал
2022,14.92,1500,Electric,1,Honda,Manual,Blue,Full,0,Yes,1186482,Дальний Восток
2015,17.78,1000,Diesel,2,Tesla,Manual,Black,Partial,2,Yes,668382,Юг
2010,10.63,5000,Petrol,3,Volkswagen,Automatic,Gray,Partial,0,No,948508,Дальний Восток
2001,14.22,2000,Electric,1,Tesla,Manual,Gray,Full,0,Yes,839951,Сибирь
2005,21.06,3000,Petrol,1,Volkswagen,Manual,Black,Full,0,Yes,803669,Юг
2012,17.99,5000,Diesel,2,Honda,Manual,Blue,Partial,1,Yes,1347422,Сибирь
2004,20.55,1500,Diesel,1,Toyota,Manual,Gray,Partial,1,Yes,525333,Юг
2020,9.64,2000,Petrol,5,Tesla,Automatic,Gray,Partial,0,Yes,566537,Дальний Восток
2006,18.46,1500,Petrol,1,Nissan,Manual,Blue,Unknown,0,Yes,549372,СПб
2011,16.09,1200,Diesel,5,BMW,Manual,Gray,Full,0,Yes,392712,Сибирь
2016,22.4,5000,Diesel,4,Ford,Manual,Black,Unknown,0,Yes,1125568,СПб
2006,14.67,1200,Petrol,3,Hyundai,Manual,Gray,Full,0,No,422939,Дальний Восток
2002,17.42,4000,Diesel,5,Honda,Automatic,Black,Full,0,No,918002,Урал
1995,19.95,1500,Petrol,5,Tesla,Manual,Blue,Partial,1,Yes,357760,Юг
2020,10.87,3000,Petrol,4,Honda,Manual,Silver,Full,1,Yes,758692,Урал
1998,16.49,1200,Diesel,3,Ford,Manual,Blue,Partial,0,Yes,143027,Урал
2003,15.23,2000,Petrol,3,Nissan,Automatic,White,Partial,0,No,516350,Юг
1995,23.03,1800,Diesel,4,Kia,Automatic,White,Partial,2,No,673755,Урал
2011,14.14,1500,Petrol,3,Ford,Automatic,Silver,Full,0,Yes,431608,СПб
2019,22.82,1800,Petrol,4,Tesla,Manual,Gray,Full,1,Yes,649648,Урал
1995,17.37,2000,Petrol,3,Nissan,Manual,Blue,Partial,2,Yes,298878,Урал
2021,15.74,2500,Electric,2,Toyota,Manual,White,Full,0,No,1042774,Дальний Восток
1996,21.52,2500,Petrol,2,Ford,Manual,Blue,Full,1,No,742887,СПб
2020,21.76,1500,Diesel,4,Hyundai,Manual,Blue,Unknown,0,Yes,713427,Москва
1998,19.08,2500,Diesel,2,Volkswagen,Manual,Silver,Unknown,1,Yes,579445,Москва
2023,18.17,2500,Diesel,4,Volkswagen,Manual,Gray,Full,0,Yes,830784,Сибирь
2000,8.96,2000,Petrol,4,Volkswagen,Automatic,Gray,Unknown,0,No,249498,Урал
2018,16.9,1500,Electric,5,Kia,Automatic,White,Partial,1,Yes,1020136,Москва
2004,20.42,1800,Diesel,3,Kia,Automatic,White,Partial,2,Yes,471215,СПб
2008,10.73,3000,Diesel,3,Volkswagen,Manual,Gray,Unknown,0,Yes,569846,Дальний Восток
2020,12.55,5000,Diesel,5,Honda,Manual,White,Full,0,Yes,971676,Сибирь
2006,20.46,2500,Diesel,3,Toyota,Manual,Red,Full,0,Yes,670425,Сибирь
2013,11.05,1500,Diesel,1,Volkswagen,Automatic,Blue,Partial,1,Yes,642168,Урал
1995,27.45,3000,Petrol,3,BMW,Manual,White,Full,0,No,880334,Москва
2005,25.18,5000,Petrol,3,Honda,Manual,Black,Unknown,0,Yes,1063751,Юг
2023,17.84,800,Diesel,3,Chevrolet,Manual,Blue,Unknown,0,Yes,589794,СПб
2001,29.01,1800,Diesel,4,Tesla,Manual,Red,Full,0,Yes,575898,Юг
2012,14.18,2000,Petrol,2,Chevrolet,Automatic,Blue,Partial,0,Yes,617345,Дальний Восток
2016,17.15,1800,Diesel,1,Honda,Manual,Gray,Full,0,Yes,688635,Урал
2003,20.94,1000,Diesel,5,Nissan,Manual,White,Full,0,Yes,417490,Сибирь
2023,23.27,2500,Petrol,5,Ford,Manual,Red,Unknown,0,Yes,765293,Юг
2011,23.89,3000,Petrol,3,Nissan,Automatic,Silver,Unknown,2,Yes,973033,Юг
2010,29.46,2500,Electric,2,Ford,Manual,Red,Partial,0,Yes,1072860,СПб
2008,28.92,4000,Diesel,5,Volkswagen,Automatic,Silver,Partial,1,Yes,804167,Юг
2023,14.74,1000,Petrol,4,Volkswagen,Automatic,Gray,Unknown,1,Yes,538865,Юг
2016,13.6,800,Petrol,5,Toyota,Manual,Red,Full,1,Yes,413141,Урал
2000,16.82,2000,Petrol,1,BMW,Manual,White,Full,0,Yes,647287,Дальний Восток
2001,16.85,3000,Diesel,5,Volkswagen,Manual,Silver,Unknown,0,Yes,628543,СПб
2007,16.87,2000,Diesel,1,BMW,Manual,Blue,Unknown,1,Yes,812226,Сибирь
2020,13.1,3000,Petrol,2,Hyundai,Automatic,Red,Partial,0,Yes,855206,Сибирь
2001,20.11,1000,Petrol,4,Chevrolet,Manual,White,Full,0,Yes,272826,Урал
2010,18.18,1800,Petrol,4,BMW,Automatic,Red,Partial,0,No,456410,Сибирь
2018,7.35,1000,Petrol,2,Hyundai,Automatic,Black,Full,0,Yes,426171,Урал
2015,27.59,1000,Petrol,5,Kia,Automatic,Black,Full,2,Yes,555883,Сибирь
2000,9.68,2500,Diesel,5,Chevrolet,Automatic,Black,Full,1,Yes,416877,СПб
2000,13.15,4000,Diesel,3,Honda,Manual,Silver,Full,0,Yes,749920,СПб
2005,17.09,3000,Diesel,4,Honda,Manual,Blue,Full,0,Yes,678049,Юг
2003,23.66,2500,Petrol,1,Nissan,Manual,White,Unknown,0,Yes,836422,Юг
1997,22.16,1500,Diesel,3,Toyota,Automatic,Silver,Partial,0,Yes,552923,СПб
2010,25.12,2500,Diesel,5,Honda,Manual,Red,Partial,1,Yes,772744,Юг
2002,25.17,2500,Electric,5,BMW,Manual,Gray,Partial,0,Yes,920046,Москва
2017,17.59,2000,Petrol,4,Tesla,Automatic,Gray,Partial,0,Yes,849751,Юг
2001,13.28,5000,Diesel,2,Kia,Automatic,White,Full,0,Yes,993048,Юг
2013,7.54,2500,Petrol,1,Honda,Manual,Silver,Partial,0,Yes,643921,Урал
2006,27.07,3000,Petrol,5,Honda,Manual,White,Unknown,0,Yes,638274,Дальний Восток
2006,15.78,5000,Diesel,2,Tesla,Manual,Red,Full,0,Yes,900163,СПб
2004,17.82,2500,Petrol,3,Kia,Manual,Red,Partial,1,No,479180,СПб
2010,15.97,1800,Diesel,1,Hyundai,Automatic,Red,Full,0,Yes,823069,Урал
1995,19.55,3000,Petrol,3,Kia,Automatic,Silver,Full,0,Yes,596365,Юг
1996,15.55,800,Diesel,4,Honda,Automatic,Black,Full,0,Yes,126225,СПб
1996,14.41,1200,Diesel,2,Ford,Automatic,White,Partial,0,Yes,421929,СПб
2022,28.07,2500,Petrol,5,Honda,Manual,Blue,Full,2,Yes,975016,Сибирь
2018,14.25,3000,Diesel,3,Kia,Manual,Silver,Full,0,Yes,903980,Москва
2006,9.93,3000,Diesel,1,Volkswagen,Automatic,Black,Partial,2,Yes,880336,Юг
1998,31.09,800,Diesel,2,Volkswagen,Automatic,Black,Partial,0,Yes,556722,СПб
2008,17.01,2500,Petrol,3,Kia,Manual,Black,Full,0,Yes,745807,Сибирь
2001,16.81,1500,Petrol,4,Volkswagen,Manual,Black,Full,0,Yes,336192,СПб
2020,16.72,2000,Diesel,3,BMW,Manual,Silver,Partial,1,Yes,684529,Дальний Восток
2007,7.93,3000,Petrol,1,Kia,Automatic,Silver,Full,0,No,861521,Юг
2011,7.01,5000,Diesel,4,Kia,Manual,Black,Full,0,Yes,855432,СПб
2015,15.91,3000,Petrol,4,Volkswagen,Automatic,Blue,Full,0,No,852288,Юг
2005,14.92,1500,Diesel,1,Chevrolet,Manual,Silver,Full,0,Yes,465552,Урал
2016,13.15,1200,Electric,3,BMW,Automatic,Black,Unknown,1,Yes,848813,СПб
2016,17.93,800,Petrol,4,Toyota,Manual,Blue,Full,1,Yes,747444,Москва
2008,20.41,1000,Petrol,4,BMW,Automatic,Gray,Partial,1,Yes,403754,Дальний Восток
2001,22.64,4000,Petrol,1,Toyota,Automatic,Red,Partial,1,Yes,820810,Москва
2008,20.76,1200,Electric,3,Ford,Manual,Red,Full,0,Yes,831880,Урал
2019,11.78,1200,Diesel,1,Kia,Manual,Black,Full,0,Yes,592548,Дальний Восток
2021,22.31,1500,Petrol,1,Kia,Automatic,White,Partial,0,Yes,818138,Урал
2004,15.93,800,Diesel,5,Kia,Manual,Black,Full,0,Yes,387447,Сибирь
2004,9.69,1800,Diesel,4,Volkswagen,Manual,Silver,Unknown,0,Yes,508624,Сибирь
1996,25.09,1200,Diesel,5,Honda,Manual,Silver,Partial,0,Yes,377002,Юг
2011,19.19,1500,Petrol,2,BMW,Manual,White,Unknown,0,Yes,707153,Урал
2009,25.01,3000,Diesel,4,Ford,Manual,Blue,Full,0,No,815793,Москва
2022,23.4,1800,Petrol,4,Nissan,Automatic,Silver,Full,0,Yes,866198,Сибирь
2014,18.18,5000,Electric,1,Tesla,Manual,Black,Full,0,No,1533679,Юг
1998,22.73,4000,Petrol,2,Kia,Manual,Gray,Unknown,1,Yes,749232,Сибирь
2020,20.67,5000,Diesel,1,Kia,Manual,Black,Full,1,No,1229486,Урал
2009,26.8,2000,Petrol,4,Kia,Automatic,Red,Partial,1,Yes,635616,Юг
2017,30.83,3000,Petrol,3,Volkswagen,Automatic,Gray,Partial,0,Yes,1040083,СПб
2019,14.54,800,Diesel,5,BMW,Manual,Gray,Partial,0,Yes,559649,Москва
2008,12.29,4000,Petrol,4,Chevrolet,Automatic,Red,Full,0,Yes,621509,Сибирь
2015,15.18,1000,Petrol,2,Ford,Automatic,Silver,Partial,0,Yes,593129,Сибирь
2020,18.23,1800,Diesel,3,Nissan,Automatic,Blue,Full,2,Yes,735718,СПб
2010,16.11,2000,Petrol,5,Nissan,Automatic,Red,Unknown,0,No,466331,СПб
1997,8.55,1800,Petrol,1,Nissan,Manual,Black,Unknown,0,Yes,395910,Сибирь
1997,5.0,2500,Petrol,2,Nissan,Manual,Silver,Partial,1,No,411321,Дальний Восток
2002,21.44,1200,Electric,3,Nissan,Manual,Silver,Full,0,Yes,719748,Сибирь
2015,21.91,3000,Electric,3,Kia,Manual,Blue,Full,2,No,1116756,Юг
2005,18.37,1500,Diesel,1,Ford,Manual,Red,Partial,0,Yes,621779,Юг
2021,8.07,1500,Diesel,2,Hyundai,Automatic,White,Full,0,Yes,508077,Юг
2016,24.36,1800,Diesel,2,Hyundai,Manual,Red,Partial,1,Yes,687772,Юг
2022,24.03,1500,Diesel,4,Nissan,Manual,Black,Full,0,Yes,831651,Юг
1996,16.96,3000,Petrol,4,Hyundai,Manual,White,Unknown,1,No,499456,Сибирь
1997,20.07,2000,Petrol,3,Honda,Automatic,Silver,Unknown,0,Yes,284205,Москва
2007,17.96,1800,Diesel,5,Tesla,Manual,Gray,Full,0,Yes,447623,Москва
2020,14.6,1800,Petrol,2,Honda,Manual,Silver,Full,0,Yes,743552,Юг
2008,17.85,1200,Diesel,3,Kia,Manual,Silver,Full,0,Yes,409663,Урал
2019,21.63,800,Diesel,1,Volkswagen,Manual,Silver,Full,1,Yes,709450,Урал
1996,23.37,1000,Diesel,4,Ford,Automatic,Black,Unknown,0,No,211970,Дальний Восток
2012,19.56,3000,Diesel,3,Tesla,Automatic,Blue,Partial,0,Yes,722451,Урал
2021,15.92,1500,Diesel,4,Kia,Manual,Silver,Partial,0,Yes,580367,Юг
2013,17.36,800,Petrol,1,BMW,Manual,Red,Unknown,0,Yes,755244,СПб
2006,19.54,1500,Diesel,1,BMW,Manual,White,Partial,0,Yes,762432,Юг
2019,29.05,1800,Diesel,1,Chevrolet,Manual,White,Unknown,0,Yes,977997,Дальний Восток
2020,18.43,2000,Diesel,2,Chevrolet,Automatic,Gray,Full,1,Yes,754352,Москва
2001,17.32,1200,Diesel,3,BMW,Manual,White,Partial,2,Yes,466017,Сибирь
2016,21.95,1200,Diesel,5,Volkswagen,Automatic,White,Partial,0,Yes,429121,СПб
1997,19.87,800,Petrol,4,Toyota,Automatic,Black,Partial,0,Yes,160138,Москва
1995,16.74,800,Petrol,1,Honda,Automatic,White,Full,0,Yes,269243,СПб
2001,17.68,1200,Petrol,3,Hyundai,Automatic,White,Unknown,2,Yes,414620,Москва
2008,17.17,1800,Petrol,1,Chevrolet,Automatic,White,Partial,1,Yes,718982,Дальний Восток
2020,12.86,2000,Petrol,2,BMW,Manual,Blue,Full,0,Yes,949098,Юг
2012,25.07,1500,Diesel,4,Ford,Manual,Silver,Full,0,Yes,725051,Москва
2023,13.61,3000,Petrol,1,Honda,Automatic,Red,Unknown,0,No,883787,Дальний Восток
1996,26.85,1000,Petrol,5,Honda,Manual,White,Partial,0,Yes,316599,Дальний Восток
2022,9.74,1800,Diesel,4,Tesla,Manual,Red,Full,0,Yes,612340,Юг
2017,15.21,800,Petrol,1,BMW,Automatic,Blue,Partial,0,Yes,503521,Москва
2005,25.38,2500,Petrol,1,Tesla,Automatic,White,Full,3,Yes,863238,Юг
2019,16.63,2000,Diesel,3,Nissan,Automatic,Gray,Partial,1,Yes,555297,Сибирь
2018,19.35,3000,Petrol,1,BMW,Manual,Gray,Partial,0,Yes,1023506,Сибирь
2014,19.75,4000,Diesel,4,Nissan,Automatic,Silver,Partial,1,Yes,771694,Сибирь
2016,13.72,2500,Petrol,2,Kia,Manual,Blue,Full,1,Yes,901438,Дальний Восток
2018,24.93,800,Petrol,1,Volkswagen,Automatic,Silver,Unknown,1,Yes,847011,Дальний Восток
2002,8.77,1000,Petrol,5,Toyota,Manual,Gray,Partial,0,Yes,185591,Сибирь
1996,7.75,4000,Diesel,2,Volkswagen,Manual,Gray,Unknown,0,No,602528,Юг
1995,23.85,3000,Petrol,5,Hyundai,Automatic,Black,Full,1,Yes,578484,СПб
2017,11.34,3000,Petrol,3,Ford,Manual,White,Unknown,0,Yes,901565,Сибирь
2020,13.74,5000,Diesel,4,Chevrolet,Automatic,Blue,Full,2,Yes,1061799,Урал
2000,19.63,1800,Petrol,2,Volkswagen,Manual,Silver,Partial,0,Yes,683058,Сибирь
1998,17.29,2000,Petrol,2,Chevrolet,Manual,Silver,Partial,0,Yes,461887,Дальний Восток
2019,13.61,2500,Petrol,3,Hyundai,Manual,White,Partial,1,No,887933,Юг
2007,18.62,3000,Electric,4,Honda,Manual,Black,Full,0,No,1003581,Дальний Восток
2019,21.12,2000,Petrol,2,Nissan,Manual,White,Unknown,0,Yes,729163,Юг
2017,14.89,3000,Electric,2,Hyundai,Automatic,Red,Full,0,Yes,1214772,Юг
2016,9.97,1200,Petrol,1,BMW,Manual,Black,Partial,0,Yes,627951,Москва
2007,18.56,5000,Petrol,5,Volkswagen,Manual,White,Full,1,Yes,955810,Сибирь
2018,10.44,1000,Diesel,5,Volkswagen,Manual,Gray,Unknown,1,Yes,459695,Урал
2021,28.45,2000,Electric,4,Volkswagen,Automatic,White,Partial,1,Yes,1317349,Сибирь
2009,22.65,1000,Diesel,4,Nissan,Manual,Black,Full,0,Yes,549059,Москва
2012,17.97,2000,Petrol,5,Kia,Manual,Blue,Full,0,Yes,445120,Москва
1997,14.62,1200,Petrol,4,Nissan,Automatic,Blue,Partial,1,No,205300,Москва
2018,9.6,4000,Petrol,3,Nissan,Automatic,Gray,Full,1,Yes,924219,Дальний Восток
2016,22.96,2000,Petrol,5,Chevrolet,Manual,Gray,Partial,2,No,613764,Дальний Восток
1999,18.82,1800,Petrol,3,Ford,Manual,Black,Full,0,Yes,358383,Дальний Восток
1998,10.91,5000,Petrol,3,Nissan,Manual,Silver,Unknown,0,Yes,769508,Урал
2007,22.83,2000,Diesel,1,Tesla,Automatic,Black,Full,0,Yes,689008,СПб
2002,19.15,3000,Diesel,1,Nissan,Manual,Silver,Full,1,Yes,669947,Урал
2013,12.58,2500,Diesel,2,Chevrolet,Manual,Gray,Partial,0,Yes,701848,СПб
2018,11.6,3000,Diesel,5,BMW,Automatic,Black,Unknown,1,Yes,789601,Москва
2010,20.43,1000,Petrol,5,Tesla,Manual,Blue,Unknown,1,No,395333,СПб
2012,21.91,3000,Petrol,3,Tesla,Automatic,Black,Partial,1,Yes,972100,Москва
2006,19.65,1000,Petrol,5,Tesla,Automatic,White,Partial,0,Yes,332511,СПб
2016,9.47,1500,Petrol,1,Ford,Manual,Red,Full,0,Yes,613486,Дальний Восток
2011,19.77,2500,Diesel,2,BMW,Automatic,Blue,Unknown,0,Yes,726626,СПб
2021,11.47,800,Diesel,1,Volkswagen,Automatic,Gray,Full,1,Yes,792323,Юг
2013,12.28,800,Petrol,2,Honda,Manual,Black,Partial,1,Yes,641430,Юг
2023,25.35,5000,Diesel,4,Ford,Automatic,Gray,Unknown,0,No,1377457,Москва
2014,14.51,2500,Petrol,5,Volkswagen,Automatic,Blue,Unknown,1,Yes,547441,Москва
2014,16.57,3000,Diesel,4,Toyota,Automatic,Black,Unknown,0,Yes,662487,СПб
2016,20.08,5000,Electric,2,BMW,Automatic,Blue,Full,0,Yes,1491513,Урал
2014,18.1,1200,Petrol,1,Volkswagen,Automatic,Blue,Unknown,0,Yes,623722,Дальний Восток
2007,15.05,3000,Petrol,1,Tesla,Automatic,Silver,Partial,0,Yes,646318,Дальний Восток
2008,12.84,2000,Petrol,2,Tesla,Automatic,Blue,Unknown,1,Yes,507324,Москва
2011,15.57,1000,Diesel,5,Hyundai,Manual,Blue,Full,2,No,378984,Урал
2017,17.97,1500,Electric,3,Hyundai,Automatic,Red,Unknown,0,No,1058936,СПб
2019,17.9,1800,Petrol,3,Nissan,Manual,Black,Unknown,1,Yes,673331,Урал
1995,16.88,4000,Diesel,4,Kia,Manual,Black,Full,1,Yes,686496,Юг
2005,24.79,1500,Petrol,5,Honda,Manual,Gray,Full,1,No,337624,СПб
2003,18.23,1500,Petrol,1,Toyota,Manual,Blue,Full,0,Yes,609757,Урал
2016,14.09,5000,Petrol,3,BMW,Automatic,Gray,Unknown,1,Yes,1174898,Дальний Восток
1998,20.45,5000,Petrol,2,Kia,Automatic,Gray,Full,0,Yes,804489,Урал
2015,14.0,3000,Diesel,1,BMW,Automatic,Blue,Full,0,Yes,877439,Дальний Восток
2009,15.14,4000,Diesel,2,BMW,Manual,Silver,Full,2,Yes,727105,СПб
2007,22.15,4000,Diesel,3,Chevrolet,Manual,Red,Full,0,No,804660,Дальний Восток
2017,17.92,1200,Diesel,2,Honda,Manual,Gray,Full,0,Yes,435808,Юг
2005,18.59,1200,Electric,4,Nissan,Manual,Black,Full,0,Yes,553375,Урал
2019,13.1,5000,Petrol,1,Toyota,Manual,Black,Full,2,No,1290250,Сибирь
2005,17.48,4000,Petrol,2,BMW,Automatic,Black,Full,0,Yes,951967,СПб
2017,9.21,2500,Petrol,1,Kia,Manual,Red,Full,0,Yes,766242,СПб
2023,24.69,2000,Diesel,1,Ford,Automatic,Black,Partial,0,No,1064810,Урал
2021,14.13,1500,Petrol,4,Hyundai,Manual,Blue,Partial,1,Yes,544947,Сибирь
2022,15.89,1800,Diesel,4,Tesla,Manual,White,Full,0,Yes,685381,Дальний Восток
2001,19.5,1800,Diesel,3,Tesla,Manual,Silver,Unknown,1,Yes,240754,Москва
1999,19.54,1000,Diesel,2,BMW,Manual,Gray,Partial,0,No,476419,СПб
1999,16.58,2000,Petrol,5,Ford,Automatic,Black,Full,0,No,351342,Москва
1995,11.86,800,Diesel,2,Kia,Manual,White,Partial,1,No,139966,Дальний Восток
2003,16.99,1800,Petrol,4,Volkswagen,Automatic,Black,Full,0,Yes,269744,Москва
2007,18.26,5000,Diesel,5,Chevrolet,Automatic,Gray,Partial,0,No,836289,Урал
2020,16.57,800,Petrol,5,Toyota,Manual,White,Partial,2,No,360246,Сибирь
2014,25.73,2000,Diesel,3,BMW,Automatic,Black,Unknown,1,No,811919,Москва
2002,19.4,1800,Diesel,3,Volkswagen,Manual,Red,Full,1,Yes,419815,Дальний Восток
2006,20.95,1500,Electric,4,Volkswagen,Automatic,Black,Partial,0,No,791398,Москва
2022,14.63,2500,Petrol,4,BMW,Automatic,Silver,Partial,1,No,683215,Москва
2021,26.21,800,Diesel,2,Volkswagen,Manual,Blue,Partial,3,No,853343,Юг
2000,13.41,800,Petrol,1,BMW,Automatic,Silver,Partial,0,Yes,373291,Урал
2014,10.95,1000,Petrol,4,BMW,Manual,White,Full,1,No,213823,Урал
2005,21.31,1500,Petrol,4,Nissan,Manual,Blue,Unknown,0,No,427100,СПб
1996,14.63,4000,Diesel,3,Tesla,Manual,Gray,Full,2,No,692329,СПб
1997,19.47,2500,Petrol,2,Ford,Automatic,Silver,Full,0,Yes,495173,Сибирь
1996,26.22,1000,Diesel,3,Chevrolet,Automatic,Red,Partial,1,Yes,405300,Юг
2013,19.32,1200,Petrol,5,Kia,Manual,Black,Full,0,Yes,513486,Сибирь
2001,14.51,1000,Electric,1,BMW,Automatic,Gray,Full,1,Yes,818456,СПб
1997,21.48,2500,Petrol,1,Chevrolet,Manual,Black,Unknown,1,Yes,728264,Дальний Восток
2011,17.15,1500,Petrol,5,BMW,Automatic,Black,Full,0,Yes,474647,Сибирь
2023,20.89,2000,Petrol,3,Chevrolet,Automatic,White,Full,0,Yes,711388,Москва
2023,18.2,5000,Petrol,5,Ford,Manual,Gray,Partial,0,Yes,1123756,Юг
1996,17.34,1800,Diesel,5,Nissan,Manual,White,Full,0,Yes,375261,Москва
2017,20.36,2500,Petrol,4,Hyundai,Manual,Red,Full,1,Yes,886739,Дальний Восток
2021,19.71,4000,Petrol,3,Honda,Manual,Blue,Partial,0,Yes,1076259,Дальний Восток
2007,12.59,5000,Diesel,4,Kia,Manual,Blue,Unknown,1,Yes,858045,Дальний Восток
2007,18.95,1500,Petrol,1,Hyundai,Automatic,Black,Partial,0,Yes,481536,Юг
2007,24.06,5000,Diesel,3,Tesla,Manual,Gray,Full,0,Yes,989973,Москва
2002,16.57,3000,Petrol,5,Toyota,Automatic,Silver,Partial,1,No,705207,Урал
2018,12.28,1000,Petrol,2,Volkswagen,Manual,Gray,Unknown,0,Yes,605502,СПб
2002,19.89,1800,Diesel,1,BMW,Manual,White,Full,2,Yes,531003,Юг
2021,23.49,1000,Petrol,2,Honda,Manual,Black,Full,1,Yes,687103,Урал
2017,15.55,2000,Petrol,1,Tesla,Automatic,Black,Partial,0,Yes,677059,Урал
2003,14.13,3000,Petrol,4,Tesla,Automatic,Blue,Partial,2,No,566815,Москва
2020,17.57,5000,Petrol,5,Toyota,Automatic,Blue,Full,0,Yes,1073289,Урал
2023,8.36,800,Electric,1,BMW,Manual,White,Unknown,0,Yes,804263,Москва
2006,11.87,3000,Petrol,3,Toyota,Automatic,Gray,Full,0,Yes,779301,Дальний Восток
2002,20.13,1200,Diesel,4,Nissan,Manual,Gray,Full,1,Yes,268351,Москва
2005,9.98,1500,Diesel,3,Volkswagen,Manual,Gray,Full,1,No,246982,Москва
2006,16.28,1800,Petrol,3,Hyundai,Manual,Blue,Full,0,Yes,596517,Юг
2018,14.16,1800,Petrol,4,Toyota,Manual,White,Full,0,Yes,593443,Москва
2002,19.23,1800,Electric,1,BMW,Automatic,Black,Full,1,Yes,831063,Москва
2007,15.47,1000,Petrol,3,Honda,Manual,White,Full,0,Yes,400327,Юг
2015,19.74,1800,Diesel,1,BMW,Automatic,Gray,Full,1,Yes,817622,Москва
2017,18.11,1800,Electric,3,Chevrolet,Manual,Blue,Full,1,Yes,1002732,СПб
2012,17.03,800,Petrol,3,BMW,Manual,Silver,Partial,1,No,535673,СПб
2007,19.12,800,Petrol,2,Toyota,Automatic,Gray,Partial,0,Yes,498691,Дальний Восток
2023,17.68,2500,Petrol,1,Tesla,Manual,Silver,Unknown,0,Yes,1020397,Юг
2002,18.39,2500,Petrol,5,Kia,Manual,Blue,Partial,0,No,541165,Москва
2017,27.4,1500,Petrol,1,Volkswagen,Manual,Red,Full,0,Yes,811411,Урал
2011,20.26,1800,Petrol,4,BMW,Manual,Blue,Full,1,Yes,616867,Юг
1998,13.6,1500,Petrol,2,Honda,Manual,Red,Full,1,Yes,253505,СПб
2021,15.89,5000,Petrol,2,Kia,Manual,Black,Full,0,No,1149864,Урал
1998,10.0,2500,Diesel,2,Ford,Automatic,Gray,Partial,0,Yes,500553,Дальний Восток
2021,13.52,1000,Petrol,5,Volkswagen,Manual,White,Full,0,No,452853,Дальний Восток
2020,22.57,1500,Petrol,4,BMW,Manual,Silver,Partial,0,No,724131,СПб
1999,8.21,1500,Diesel,3,Hyundai,Automatic,Silver,Partial,0,Yes,246796,Дальний Восток
2015,18.02,4000,Diesel,3,Kia,Automatic,Gray,Partial,0,Yes,909409,Дальний Восток
2023,14.84,3000,Petrol,2,Hyundai,Automatic,White,Full,0,Yes,982746,Урал
2020,23.27,5000,Petrol,1,Chevrolet,Manual,Red,Unknown,0,Yes,1478006,Москва
2007,18.81,5000,Petrol,1,BMW,Automatic,Silver,Full,0,Yes,1105239,Москва
2023,22.62,2000,Electric,4,Kia,Manual,Red,Full,0,No,1137249,Москва
2007,16.23,1200,Diesel,3,BMW,Automatic,Blue,Full,0,Yes,513799,Москва
2013,21.82,1800,Petrol,1,Honda,Automatic,Gray,Full,0,Yes,874043,Москва
2008,23.04,2500,Electric,4,Toyota,Automatic,Blue,Partial,0,Yes,810093,Москва
2017,16.19,3000,Petrol,3,Hyundai,Manual,White,Unknown,0,Yes,957860,Дальний Восток
2002,12.78,5000,Petrol,4,Kia,Automatic,Blue,Full,0,Yes,901648,СПб
2018,8.47,1800,Diesel,2,Hyundai,Manual,White,Partial,0,Yes,662223,Москва
1997,20.43,800,Diesel,2,Nissan,Automatic,Blue,Partial,0,Yes,459584,Дальний Восток
1995,27.95,2500,Diesel,4,Ford,Automatic,Black,Full,0,Yes,470336,Урал
2004,20.22,1200,Petrol,3,Ford,Automatic,Red,Partial,0,Yes,724371,Юг
2012,18.3,3000,Diesel,5,Nissan,Manual,Gray,Full,1,No,810701,Сибирь
2011,20.07,4000,Petrol,1,Tesla,Manual,Silver,Partial,1,Yes,1057262,Урал
2001,16.23,1200,Petrol,1,Honda,Manual,Blue,Full,1,Yes,502829,Дальний Восток
1995,19.77,800,Electric,5,Ford,Automatic,Red,Partial,0,No,399883,Сибирь
2010,11.57,2000,Petrol,4,Volkswagen,Manual,Red,Unknown,0,Yes,553656,Сибирь
2017,12.94,1800,Petrol,2,Chevrolet,Automatic,Black,Full,0,No,615270,Урал
1999,16.38,800,Petrol,1,Toyota,Manual,Blue,Partial,0,Yes,441217,Юг
1996,22.85,1200,Diesel,5,Honda,Automatic,White,Full,0,Yes,174258,Москва
2020,14.42,800,Petrol,3,Kia,Manual,Silver,Unknown,0,Yes,558718,Урал
